Key,Name,Default,Unlock
Flayn_Playing_Innocent,Imbue,4,2
Flayn_Playing_Innocent,Still-Water Balm,5,3
Flayn_Playing_Innocent,Deluge Balm,—,4
Flayn_Playing_Innocent,Deluge Balm+,—,5
Camilla_Bewitching_Beauty,Dragon Gaze,4,3
Camilla_Bewitching_Beauty,Draconic Aura,—,4
Aelfric_Custodian_Monk,Chilling Wind,4,3
Aelfric_Custodian_Monk,Glacies,—,4
Yune_Chaos_Goddess,Chilling Wind,4,3
Yune_Chaos_Goddess,Glacies,—,4
Ike_Zeal_Unleashed,New Moon,4,3
Ike_Zeal_Unleashed,Luna,—,4
Ike_Zeal_Unleashed,Mayhem Aether,—,5
Athena_Borderland_Sword,New Moon,4,3
Athena_Borderland_Sword,Moonbow,—,4
Hector_Dressed-Up_Duo,Glowing Ember,4,3
Hector_Dressed-Up_Duo,Bonfire,—,4
Cordelia_Knight_Paragon,Night Sky,4,3
Cordelia_Knight_Paragon,Astra,—,4
Cordelia_Knight_Paragon,Galeforce,—,5
Henry_Twisted_Mind,Glowing Ember,4,3
Henry_Twisted_Mind,Ignis,—,4
Ilyana_Hungering_Mage,Chilling Wind,4,3
Ilyana_Hungering_Mage,Iceberg,—,4
Byleth_Proven_Professor,Dragon Gaze,4,3
Byleth_Proven_Professor,Draconic Aura,—,4
Byleth_Proven_Professor,Ruptured Sky,—,5
Byleth_Tested_Professor,Dragon Gaze,4,3
Byleth_Tested_Professor,Draconic Aura,—,4
Byleth_Tested_Professor,Ruptured Sky,—,5
Sheena_Princess_of_Gra,Buckler,4,3
Sheena_Princess_of_Gra,Escutcheon,—,4
Melady_Crimson_Rider,Glowing Ember,4,3
Melady_Crimson_Rider,Bonfire,—,4
Claude_The_Schemer,Night Sky,4,3
Claude_The_Schemer,Glimmer,—,4
Valter_Dark_Moonstone,New Moon,4,3
Valter_Dark_Moonstone,Luna,—,4
Jorge_Traveling_Peddler,Glowing Ember,4,3
Jorge_Traveling_Peddler,Ignis,—,4
Delthea_Free_Spirit,Miracle,4,3
Nemesis_King_of_Liberation,Dragon Gaze,4,3
Nemesis_King_of_Liberation,Dragon Fang,—,4
Sonya_Vengeful_Mage,New Moon,4,3
Sonya_Vengeful_Mage,Moonbow,—,4
Siegbert_Future_King,Dragon Gaze,4,3
Siegbert_Future_King,Dragon Fang,—,4
Knoll_Darkness_Watcher,New Moon,4,3
Knoll_Darkness_Watcher,Luna,—,4
Ares_Black_Knight,Dragon Gaze,4,3
Ares_Black_Knight,Draconic Aura,—,4
Berkut_Prideful_Prince,Rising Flame,4,3
Berkut_Prideful_Prince,Blazing Flame,—,4
Julia_Heart_Usurped,Chilling Wind,4,3
Julia_Heart_Usurped,Iceberg,—,4
Lysithea_Earnest_Seeker,New Moon,4,3
Lysithea_Earnest_Seeker,Moonbow,—,4
Nephenee_Fierce_Halberdier,New Moon,4,3
Nephenee_Fierce_Halberdier,Moonbow,—,4
Lukas_Sharp_Soldier,Holy Vestments,4,3
Lukas_Sharp_Soldier,Sacred Cowl,—,4
Fae_Childlike_Dragon,Miracle,4,3
Fae_Childlike_Dragon,Life Unending,—,5
Fae_Childlike_Dragon,Life Unending II,—,5
Delthea_Tatarrahs_Puppet,Chilling Wind,4,3
Delthea_Tatarrahs_Puppet,Glacies,—,4
Jaffar_Angel_of_Death,Night Sky,4,3
Jaffar_Angel_of_Death,Glimmer,—,4
Idunn_Dark_Priestess,Glowing Ember,4,3
Idunn_Dark_Priestess,Bonfire,—,4
Gerik_Desert_Tiger,New Moon,4,3
Gerik_Desert_Tiger,Moonbow,—,4
Virion_Elite_Archer,Night Sky,4,3
Virion_Elite_Archer,Astra,—,4
Naga_Dragon_Divinity,New Moon,4,3
Naga_Dragon_Divinity,Luna,—,4
Tiki_Legendary_Dragon,New Moon,4,3
Tiki_Legendary_Dragon,Moonbow,—,4
Sigurd_Holy_Knight,Miracle,4,3
Mikoto_Caring_Mother,Imbue,4,2
Mikoto_Caring_Mother,Miracle,5,3
Shinon_Scathing_Archer,Night Sky,4,3
Shinon_Scathing_Archer,Glimmer,—,4
Shinon_Scathing_Archer,Deadeye,—,5
Alm_Imperial_Ascent,Dragon Gaze,4,3
Alm_Imperial_Ascent,Draconic Aura,—,4
Corrin_Dream_Prince,Dragon Gaze,4,3
Corrin_Dream_Prince,Draconic Aura,—,4
Corrin_Dream_Princess,Dragon Gaze,4,3
Corrin_Dream_Princess,Dragon Fang,—,4
Roy_Blazing_Lion,Dragon Gaze,4,3
Roy_Blazing_Lion,Dragon Fang,—,4
Minerva_Princess-Knight,Dragon Gaze,4,3
Minerva_Princess-Knight,Draconic Aura,—,4
Eliwood_Knight_of_Lycia,Holy Vestments,4,3
Eliwood_Knight_of_Lycia,Sacred Cowl,—,4
Kana_Dragon_Spawn,Dragon Gaze,4,3
Kana_Dragon_Spawn,Dragon Fang,—,4
Est_Springtime_Flier,New Moon,4,3
Est_Springtime_Flier,Moonbow,—,4
Altena_Luminous_Rider,Retribution,4,3
Altena_Luminous_Rider,Reprisal,—,4
Xander_Gallant_King,New Moon,4,3
Xander_Gallant_King,Luna,—,4
Zephiel_The_Liberator,Retribution,4,3
Zephiel_The_Liberator,Reprisal,—,4
Felicia_Off_the_Menu,Chilling Wind,4,3
Felicia_Off_the_Menu,Glacies,—,4
Mist_Helpful_Sister,Imbue,4,2
Mist_Helpful_Sister,Miracle,5,3
Elise_Budding_Flower,Imbue,4,2
Elise_Budding_Flower,Kindled-Fire Balm,5,3
Embla_God_of_Closure,Dragon Gaze,4,3
Embla_God_of_Closure,Draconic Aura,—,4
Sophia_Nabata_Prophet,Dragon Gaze,4,3
Sophia_Nabata_Prophet,Dragon Fang,—,4
Nagi_Dragon_Avatar,Daylight,4,3
Nagi_Dragon_Avatar,Sol,—,4
Marth_Hero-King,Dragon Gaze,4,3
Marth_Hero-King,Draconic Aura,—,4
Marth_Hero-King,Fire Emblem,—,5
Marth_Hero-King,Shining Emblem,—,5
Merric_Wind_Mage,Rising Wind,4,3
Merric_Wind_Mage,Growing Wind,—,4
Robin_Fell_Reincarnation,Glowing Ember,4,3
Robin_Fell_Reincarnation,Bonfire,—,4
Robin_Fell_Vessel,Glowing Ember,4,3
Robin_Fell_Vessel,Ignis,—,4
Claude_King_of_Unification,New Moon,4,3
Claude_King_of_Unification,Luna,—,4
Chrom_Exalted_Prince,New Moon,4,3
Chrom_Exalted_Prince,Luna,—,4
Chrom_Exalted_Prince,Aether,—,5
Lucina_Future_Witness,Daylight,4,3
Lucina_Future_Witness,Sol,—,4
Lucina_Future_Witness,Aether,—,5
Alm_Hero_of_Prophecy,Dragon Gaze,4,3
Alm_Hero_of_Prophecy,Draconic Aura,—,4
Morgan_Lass_from_Afar,Chilling Wind,4,3
Morgan_Lass_from_Afar,Iceberg,—,4
Caeda_Princess_of_Talys,New Moon,4,3
Caeda_Princess_of_Talys,Moonbow,—,4
Felicia_Maid_Mayhem,Chilling Wind,4,3
Felicia_Maid_Mayhem,Glacies,—,4
Duma_God_of_Strength,Dragon Gaze,4,3
Duma_God_of_Strength,Draconic Aura,—,4
Katarina_Torchlit_Wanderer,New Moon,4,3
Katarina_Torchlit_Wanderer,Luna,—,4
Ephraim_Sparkling_Gallantly,Dragon Gaze,4,3
Ephraim_Sparkling_Gallantly,Dragon Fang,—,4
Sonia_Inhuman_Beauty,Chilling Wind,4,3
Sonia_Inhuman_Beauty,Glacies,—,4
Brunnya_Devoted_General,Chilling Wind,4,3
Brunnya_Devoted_General,Glacies,—,4
Flame_Emperor_Bringer_of_War,Glowing Ember,4,3
Flame_Emperor_Bringer_of_War,Ignis,—,4
Petrine_Icy_Flame-Lancer,Glowing Ember,4,3
Petrine_Icy_Flame-Lancer,Ignis,—,4
Ephraim_Legendary_Lord,Daylight,4,3
Ephraim_Legendary_Lord,Sol,—,4
Edelgard_Adrestian_Emperor,Daylight,4,3
Edelgard_Adrestian_Emperor,Noontime,—,4
Near_and_Dear,Daylight,2,2
Near_and_Dear,Sol,—,4
Lilina_Delightful_Noble,Rising Flame,4,3
Lilina_Delightful_Noble,Growing Flame,—,4
Lewyn_Guiding_Breeze,Night Sky,4,3
Lewyn_Guiding_Breeze,Glimmer,—,4
Selkie_Free_Spirit,Chilling Wind,4,3
Selkie_Free_Spirit,Iceberg,—,4
Frederick_Polite_Knight,New Moon,4,3
Frederick_Polite_Knight,Luna,—,4
Eyvel_Mistress_of_Fiana,Glowing Ember,4,3
Eyvel_Mistress_of_Fiana,Ignis,—,4
Hilda_Idle_Maiden,New Moon,4,3
Hilda_Idle_Maiden,Moonbow,—,4
Takumi_Wild_Card,Retribution,4,3
Takumi_Wild_Card,Vengeance,—,4
Quan_Luminous_Lancer,Dragon Gaze,4,3
Quan_Luminous_Lancer,Draconic Aura,—,4
Ephraim_Sacred_Twin_Lord,Dragon Gaze,4,3
Ephraim_Sacred_Twin_Lord,Draconic Aura,—,4
Veronica_Harmonic_Pirates,Glowing Ember,4,3
Veronica_Harmonic_Pirates,Bonfire,—,4
Lucina_Brave_Princess,Daylight,4,3
Lucina_Brave_Princess,Sol,—,4
Lucina_Brave_Princess,Aether,—,5
Erk_Studious_Mage,New Moon,4,3
Erk_Studious_Mage,Moonbow,—,4
Marth_Prince_of_Light,Dragon Gaze,4,3
Marth_Prince_of_Light,Draconic Aura,—,4
Marth_Prince_of_Light,Shining Emblem,—,5
Nino_Pale_Flower,New Moon,4,3
Nino_Pale_Flower,Moonbow,—,4
Nyx_Rulebreaker_Mage,New Moon,4,3
Nyx_Rulebreaker_Mage,Luna,—,4
Hrid_Icy_Blade,New Moon,4,3
Hrid_Icy_Blade,Moonbow,—,4
Ogma_Loyal_Blade,Daylight,4,3
Ogma_Loyal_Blade,Noontime,—,4
Corrin_Fateful_Princess,Dragon Gaze,4,3
Corrin_Fateful_Princess,Draconic Aura,—,4
Myrrh_Guardian_Dragon,Glowing Ember,4,3
Myrrh_Guardian_Dragon,Bonfire,—,4
Saber_Driven_Mercenary,Holy Vestments,4,3
Saber_Driven_Mercenary,Aegis,—,4
Camus_Sable_Knight,Rising Thunder,4,3
Camus_Sable_Knight,Growing Thunder,—,4
Hardin_Dark_Emperor,Retribution,4,3
Hardin_Dark_Emperor,Vengeance,—,4
Amelia_Rose_of_the_War,Holy Vestments,4,3
Amelia_Rose_of_the_War,Sacred Cowl,—,4
Asbel_Windswept_Youth,New Moon,4,3
Asbel_Windswept_Youth,Moonbow,—,4
Myrrh_Great_Dragon,Glowing Ember,4,3
Myrrh_Great_Dragon,Bonfire,—,4
Eitri_Youthful_Sage,Dragon Gaze,4,3
Eitri_Youthful_Sage,Dragon Fang,—,4
Morgan_Lad_from_Afar,Dragon Gaze,4,3
Morgan_Lad_from_Afar,Dragon Fang,—,4
Lethe_New_Years_Claw,Night Sky,4,3
Lethe_New_Years_Claw,Glimmer,—,4
Hawkeye_Desert_Guardian,Rising Light,4,3
Hawkeye_Desert_Guardian,Growing Light,—,4
Igrene_Nabata_Protector,Rising Wind,4,3
Igrene_Nabata_Protector,Blazing Wind,—,4
Ashnard_Mad_King,Dragon Gaze,4,3
Ashnard_Mad_King,Dragon Fang,—,4
Lysithea_Child_Prodigy,New Moon,4,3
Lysithea_Child_Prodigy,Moonbow,—,4
Sigurd_Fated_Holy_Knight,Dragon Gaze,4,3
Sigurd_Fated_Holy_Knight,Draconic Aura,—,4
Sigurd_Fated_Holy_Knight,Holy-Knight Aura,—,5
Sigurd_Fated_Holy_Knight,Holy-Knight II,—,5
Michalis_Ambitious_King,Rising Thunder,4,3
Michalis_Ambitious_King,Blazing Thunder,—,4
Minerva_Red_Dragoon,Holy Vestments,4,3
Minerva_Red_Dragoon,Sacred Cowl,—,4
Tibarn_Lord_of_the_Air,Dragon Gaze,4,3
Tibarn_Lord_of_the_Air,Draconic Aura,—,4
Kjelle_Fair_Fighter,Dragon Gaze,4,3
Kjelle_Fair_Fighter,Draconic Aura,—,4
Dithorba_Cutting_Knight,Chilling Wind,4,3
Dithorba_Cutting_Knight,Glacies,—,4
Gunnthra_Years_First_Dream,Night Sky,4,3
Gunnthra_Years_First_Dream,Glimmer,—,4
Hinata_Wild_Samurai,Buckler,4,3
Hinata_Wild_Samurai,Pavise,—,4
Hinoka_Warrior_Princess,Rising Wind,4,3
Hinoka_Warrior_Princess,Blazing Wind,—,4
Veronica_Brave_Princess,Imbue,4,2
Veronica_Brave_Princess,Kindled-Fire Balm,5,3
Veronica_Brave_Princess,Windfire Balm,—,4
Veronica_Brave_Princess,Windfire Balm+,—,5
Flora_Cold_as_Ice,Chilling Wind,4,3
Flora_Cold_as_Ice,Iceberg,—,4
Ullr_The_Bowmaster,Night Sky,4,3
Ullr_The_Bowmaster,Glimmer,—,4
Ullr_The_Bowmaster,Deadeye,—,5
Seliph_Enduring_Legacy,New Moon,4,3
Seliph_Enduring_Legacy,Luna,—,4
Ash_Retainer_to_Askr,Glowing Ember,4,3
Ash_Retainer_to_Askr,Bonfire,—,4
Sedgar_Coyotes_Dutiful,Rising Wind,4,3
Sedgar_Coyotes_Dutiful,Blazing Wind,—,4
Nott_Moons_Elegance,Dragon Gaze,4,3
Nott_Moons_Elegance,Dragon Fang,—,4
Bernadetta_Frosty_Shut-In,New Moon,4,3
Bernadetta_Frosty_Shut-In,Moonbow,—,4
Petra_Princess_of_Brigid,New Moon,4,3
Petra_Princess_of_Brigid,Luna,—,4
Legault_The_Hurricane,Night Sky,4,3
Legault_The_Hurricane,Glimmer,—,4
Heath_Wandering_Knight,Dragon Gaze,4,3
Heath_Wandering_Knight,Dragon Fang,—,4
Iago_Nohrs_Tactician,Rising Wind,4,3
Iago_Nohrs_Tactician,Blazing Wind,—,4
Marianne_Adopted_Daughter,Chilling Wind,4,3
Marianne_Adopted_Daughter,Iceberg,—,4
Thea_Stormy_Flier,Glowing Ember,4,3
Thea_Stormy_Flier,Ignis,—,4
Thrasir_Omnicidal_Witch,New Moon,4,3
Thrasir_Omnicidal_Witch,Moonbow,—,4
Alfonse_Askran_Duo,Glowing Ember,4,3
Alfonse_Askran_Duo,Bonfire,—,4
Alfonse_Askran_Duo,Open the Future,—,5
Gharnef_Dark_Pontifex,Glowing Ember,4,3
Gharnef_Dark_Pontifex,Ignis,—,4
Byleth_Sublime_Light,Dragon Gaze,4,3
Byleth_Sublime_Light,Draconic Aura,—,4
Byleth_Sublime_Light,Divine Pulse,—,5
Boey_Skillful_Survivor,Glowing Ember,4,3
Boey_Skillful_Survivor,Ignis,—,4
Libra_Fetching_Friar,Daylight,4,3
Libra_Fetching_Friar,Noontime,—,4
LArachel_Princess_of_Light,Rising Light,4,3
LArachel_Princess_of_Light,Growing Light,—,4
Kagero_Honorable_Ninja,Retribution,4,3
Kagero_Honorable_Ninja,Reprisal,—,4
Kaze_Easygoing_Ninja,Chilling Wind,4,3
Kaze_Easygoing_Ninja,Iceberg,—,4
Berkut_Purgatorial_Prince,Retribution,4,3
Berkut_Purgatorial_Prince,Reprisal,—,4
Nanna_Beloved_Princess,Miracle,4,3
Larcei_Keen_Kin,Night Sky,4,3
Larcei_Keen_Kin,Astra,—,4
Larcei_Keen_Kin,Regnal Astra,—,5
Laslow_Dancing_Duelist,Daylight,4,3
Laslow_Dancing_Duelist,Noontime,—,4
Fjorm_Princess_of_Ice,Holy Vestments,4,3
Fjorm_Princess_of_Ice,Sacred Cowl,—,4
Fjorm_Princess_of_Ice,Ice Mirror,—,5
Fjorm_Princess_of_Ice,Ice Mirror II,—,5
Gangrel_Plegias_Mad_King,Chilling Wind,4,3
Gangrel_Plegias_Mad_King,Glacies,—,4
Leif_Prince_of_Leonster,Rising Light,4,3
Leif_Prince_of_Leonster,Blazing Light,—,4
Caineghis_Gallias_Lion_King,Glowing Ember,4,3
Caineghis_Gallias_Lion_King,Bonfire,—,4
Julius_Scion_of_Darkness,Dragon Gaze,4,3
Julius_Scion_of_Darkness,Draconic Aura,—,4
Clive_Idealistic_Knight,Buckler,4,3
Clive_Idealistic_Knight,Escutcheon,—,4
Finn_Lance_of_Legend,Miracle,4,3
Ingrid_Galateas_Heir,New Moon,4,3
Ingrid_Galateas_Heir,Moonbow,—,4
Alm_Saint-King,New Moon,4,3
Alm_Saint-King,Moonbow,—,4
Alm_Saint-King,Lunar Flash,—,5
Alm_Saint-King,Lunar Flash II,—,5
Eir_Merciful_Death,Chilling Wind,4,3
Eir_Merciful_Death,Iceberg,—,4
Reginn_Bearing_Hope,Glowing Ember,4,3
Reginn_Bearing_Hope,Ignis,—,4
Reginn_Bearing_Hope,Seiðr Shell,—,5
Reginn_Bearing_Hope,Seiðr Shell+,—,5
Hector_Brave_Warrior,Glowing Ember,4,3
Hector_Brave_Warrior,Ignis,—,4
Mareeta_Sword_of_Stars,New Moon,4,3
Mareeta_Sword_of_Stars,Luna,—,4
Conrad_Masked_Knight,Chilling Wind,4,3
Conrad_Masked_Knight,Glacies,—,4
Leif_Unifier_of_Thracia,Night Sky,4,3
Leif_Unifier_of_Thracia,Astra,—,4
Leif_Unifier_of_Thracia,Njörun's Zeal,—,5
Leif_Unifier_of_Thracia,Njörun's Zeal II,—,5
Reinhardt_Thunders_Sword,Buckler,4,3
Reinhardt_Thunders_Sword,Pavise,—,4
Gatrie_Armored_Amour,New Moon,4,3
Gatrie_Armored_Amour,Moonbow,—,4
Astram_Midias_Hero,Glowing Ember,4,3
Astram_Midias_Hero,Bonfire,—,4
Mamori_Microwavin_Idol,Glowing Ember,4,3
Mamori_Microwavin_Idol,Bonfire,—,4
Itsuki_Finding_a_Path,Daylight,4,3
Itsuki_Finding_a_Path,Sol,—,4
Tsubasa_Madcap_Idol,New Moon,4,3
Tsubasa_Madcap_Idol,Moonbow,—,4
Kiria_Cool_Facade,Chilling Wind,4,3
Kiria_Cool_Facade,Iceberg,—,4
Owain_Chosen_One,Glowing Ember,4,3
Owain_Chosen_One,Bonfire,—,4
Owain_Chosen_One,Blue Flame,—,5
Ishtar_Thunder_Goddess,New Moon,4,3
Ishtar_Thunder_Goddess,Moonbow,—,4
Dimitri_King_of_Faerghus,Daylight,4,3
Dimitri_King_of_Faerghus,Noontime,—,4
Robin_Fall_Vessel,Daylight,4,3
Robin_Fall_Vessel,Noontime,—,4
Lyn_Brave_Lady,Dragon Gaze,4,3
Lyn_Brave_Lady,Draconic Aura,—,4
Eldigan_Lionheart,Rising Light,4,3
Eldigan_Lionheart,Growing Light,—,4
Julia_Nagas_Blood,Dragon Gaze,4,3
Julia_Nagas_Blood,Dragon Fang,—,4
Lyon_Shadow_Prince,Retribution,4,3
Lyon_Shadow_Prince,Vengeance,—,4
Fir_Sword_Student,Retribution,4,3
Fir_Sword_Student,Reprisal,—,4
Karel_Sword_Demon,Chilling Wind,4,3
Karel_Sword_Demon,Glacies,—,4
Selkie_New_Years_Spirit,Chilling Wind,4,3
Selkie_New_Years_Spirit,Iceberg,—,4
Innes_Regal_Strategician,Chilling Wind,4,3
Innes_Regal_Strategician,Iceberg,—,4
Freyja_Lady_of_Nightmare,New Moon,4,3
Freyja_Lady_of_Nightmare,Luna,—,4
Niles_Cruel_to_Be_Kind,Chilling Wind,4,3
Niles_Cruel_to_Be_Kind,Iceberg,—,4
Laegjarn_Sheathed_Steel,Glowing Ember,4,3
Laegjarn_Sheathed_Steel,Bonfire,—,4
Anna_Commander,Night Sky,2,2
Anna_Commander,Astra,—,4
Dimitri_The_Protector,Retribution,4,3
Dimitri_The_Protector,Vengeance,—,4
Duessel_Obsidian,Glowing Ember,4,3
Duessel_Obsidian,Bonfire,—,4
Odin_Potent_Force,New Moon,4,3
Odin_Potent_Force,Moonbow,—,4
Nah_Little_Miss,Glowing Ember,4,3
Nah_Little_Miss,Bonfire,—,4
Ashera_Order_Goddess,Chilling Wind,4,3
Ashera_Order_Goddess,Glacies,—,4
Abel_The_Panther,Holy Vestments,4,3
Abel_The_Panther,Aegis,—,4
Jeorge_Perfect_Shot,Rising Flame,4,3
Jeorge_Perfect_Shot,Blazing Flame,—,4
Peri_Playful_Slayer,Night Sky,4,3
Peri_Playful_Slayer,Glimmer,—,4
Sothe_Zephyr,Night Sky,4,3
Sothe_Zephyr,Glimmer,—,4
Veld_Manfroys_Rock,Chilling Wind,4,3
Veld_Manfroys_Rock,Glacies,—,4
Marianne_Serene_Adherent,Chilling Wind,4,3
Marianne_Serene_Adherent,Glacies,—,4
Marianne_Serene_Adherent,Requiem Dance,—,5
Mustafa_Plegian_Champion,Glowing Ember,4,3
Mustafa_Plegian_Champion,Bonfire,—,4
Corrin_Child_of_Dusk,Dragon Gaze,4,3
Corrin_Child_of_Dusk,Dragon Fang,—,4
Corrin_Child_of_Dusk,Negating Fang,—,5
Corrin_Child_of_Dusk,Negating Fang II,—,5
Perceval_Knightly_Ideal,New Moon,4,3
Perceval_Knightly_Ideal,Luna,—,4
Byleth_The_Fodlan_Light,Dragon Gaze,4,3
Byleth_The_Fodlan_Light,Draconic Aura,—,4
Byleth_The_Fodlan_Light,Ruptured Sky,—,5
Byleth_The_Fodlan_Star,Dragon Gaze,4,3
Byleth_The_Fodlan_Star,Draconic Aura,—,4
Byleth_The_Fodlan_Star,Sublime Heaven,—,5
Byleth_The_Fodlan_Star,Sublime Heaven II,—,5
Fernand_Traitorous_Knight,Rising Thunder,4,3
Fernand_Traitorous_Knight,Blazing Thunder,—,4
Maribelle_Dire_Damsel,Imbue,4,2
Maribelle_Dire_Damsel,Miracle,5,3
Ewan_Eager_Student,Chilling Wind,4,3
Ewan_Eager_Student,Glacies,—,4
Sue_Doe_of_the_Plains,New Moon,4,3
Sue_Doe_of_the_Plains,Moonbow,—,4
Celica_Caring_Princess,Rising Light,4,3
Celica_Caring_Princess,Blazing Light,—,4
Altina_Cross-Time_Duo,Chilling Wind,4,3
Altina_Cross-Time_Duo,Iceberg,—,4
Altina_Cross-Time_Duo,Twin Blades,—,5
Altina_Dawns_Trueblade,Chilling Wind,4,3
Altina_Dawns_Trueblade,Iceberg,—,4
Altina_Dawns_Trueblade,Twin Blades,—,5
Ike_Vanguard_Legend,Daylight,4,3
Ike_Vanguard_Legend,Sol,—,4
Ike_Vanguard_Legend,Radiant Aether,—,5
Ike_Vanguard_Legend,Radiant Aether II,—,5
Ike_Young_Mercenary,New Moon,4,3
Ike_Young_Mercenary,Luna,—,4
Ike_Young_Mercenary,Aether,—,5
Ryoma_Peerless_Samurai,Night Sky,4,3
Ryoma_Peerless_Samurai,Glimmer,—,4
Ryoma_Supreme_Samurai,Night Sky,4,3
Ryoma_Supreme_Samurai,Astra,—,4
Naesala_Skys_Shadow,Rising Wind,4,3
Naesala_Skys_Shadow,Blazing Wind,—,4
Tiki_Torpid_Dragon,Glowing Ember,4,3
Tiki_Torpid_Dragon,Ignis,—,4
Luthier_Odd_Wayfarer,Night Sky,4,3
Luthier_Odd_Wayfarer,Glimmer,—,4
Katarina_Wayward_One,Chilling Wind,4,3
Katarina_Wayward_One,Glacies,—,4
Lloyd_White_Wolf,Chilling Wind,4,3
Lloyd_White_Wolf,Iceberg,—,4
Ephraim_Dynastic_Duo,Dragon Gaze,4,3
Ephraim_Dynastic_Duo,Draconic Aura,—,4
Tiki_Fated_Divinity,Night Sky,4,3
Tiki_Fated_Divinity,Glimmer,—,4
Velouria_Renewed_Wolfpup,Daylight,4,3
Velouria_Renewed_Wolfpup,Sol,—,4
Mia_Lady_of_Blades,New Moon,4,3
Mia_Lady_of_Blades,Luna,—,4
Hubert_Sinister_Servant,Rising Thunder,4,3
Hubert_Sinister_Servant,Growing Thunder,—,4
Cormag_Aloof_Lanceman,Glowing Ember,4,3
Cormag_Aloof_Lanceman,Ignis,—,4
Rinkah_Scion_of_Flame,Glowing Ember,4,3
Rinkah_Scion_of_Flame,Bonfire,—,4
Luke_Rowdy_Squire,Glowing Ember,4,3
Luke_Rowdy_Squire,Bonfire,—,4
Celica_Warrior_Priestess,Night Sky,4,3
Celica_Warrior_Priestess,Astra,—,4
Celica_Warrior_Priestess,Galeforce,—,5
Narcian_Wyvern_General,Retribution,4,3
Narcian_Wyvern_General,Vengeance,—,4
Sirius_Mysterious_Knight,New Moon,4,3
Sirius_Mysterious_Knight,Luna,—,4
Rath_Wolf_of_Sacae,Night Sky,4,3
Rath_Wolf_of_Sacae,Glimmer,—,4
Kliff_Curious_Spirit,Rising Light,4,3
Kliff_Curious_Spirit,Growing Light,—,4
Celica_Queen_of_Valentia,Miracle,4,3
Corrin_Wailing_Soul,Dragon Gaze,4,3
Corrin_Wailing_Soul,Dragon Fang,—,4
Flora_Signature_Dish,Chilling Wind,4,3
Flora_Signature_Dish,Iceberg,—,4
Navarre_Scarlet_Sword,Rising Wind,4,3
Navarre_Scarlet_Sword,Blazing Wind,—,4
Alm_Lovebird_Duo,New Moon,4,3
Alm_Lovebird_Duo,Moonbow,—,4
Alm_Lovebird_Duo,Lunar Flash,—,5
Death_Knight_The_Reaper,Rising Flame,4,3
Death_Knight_The_Reaper,Blazing Flame,—,4
Chrom_Knight_Exalt,New Moon,4,3
Chrom_Knight_Exalt,Luna,—,4
Chrom_Knight_Exalt,Aether,—,5
Mareeta_The_Blades_Pawn,New Moon,4,3
Mareeta_The_Blades_Pawn,Luna,—,4
Marisa_Crimson_Flash,Night Sky,4,3
Marisa_Crimson_Flash,Glimmer,—,4
Shanna_Sprightly_Flier,Chilling Wind,4,3
Shanna_Sprightly_Flier,Iceberg,—,4
Xander_Paragon_Knight,Rising Light,4,3
Xander_Paragon_Knight,Blazing Light,—,4
Ephraim_Restoration_Lord,New Moon,4,3
Ephraim_Restoration_Lord,Moonbow,—,4
Takumi_Empty_Vessel,Retribution,4,3
Takumi_Empty_Vessel,Vengeance,—,4
Dagr_Suns_Radiance,Dragon Gaze,4,3
Dagr_Suns_Radiance,Dragon Fang,—,4
Tibarn_Shipless_Pirate,Night Sky,4,3
Tibarn_Shipless_Pirate,Astra,—,4
Tibarn_Shipless_Pirate,Galeforce,—,5
Legion_Masked_Maniac,Retribution,4,3
Legion_Masked_Maniac,Reprisal,—,4
Python_Apathetic_Archer,New Moon,4,3
Python_Apathetic_Archer,Moonbow,—,4
Clarisse_Sniper_in_the_Dark,Night Sky,4,3
Clarisse_Sniper_in_the_Dark,Glimmer,—,4
Sothis_Silver_Specter,Daylight,4,3
Sothis_Silver_Specter,Noontime,—,4
Sothis_Silver_Specter,Sirius,—,5
Lif_Lethal_Swordsman,Glowing Ember,4,3
Lif_Lethal_Swordsman,Bonfire,—,4
Lif_Lethal_Swordsman,Open the Future,—,5
Lyn_Lady_of_the_Plains,Night Sky,4,3
Lyn_Lady_of_the_Plains,Astra,—,4
Lyn_Lady_of_the_Plains,Galeforce,—,5
Forsyth_Loyal_Lieutenant,Glowing Ember,4,3
Forsyth_Loyal_Lieutenant,Bonfire,—,4
Soleil_Adorable_Adorer,Rising Wind,4,3
Soleil_Adorable_Adorer,Blazing Wind,—,4
Lonqu_Solitary_Blade,Night Sky,4,3
Lonqu_Solitary_Blade,Glimmer,—,4
Kris_Unsung_Hero,New Moon,4,3
Kris_Unsung_Hero,Moonbow,—,4
Myrrh_Spooky_Monster,Glowing Ember,4,3
Myrrh_Spooky_Monster,Bonfire,—,4
Deirdre_Fated_Saint,Chilling Wind,4,3
Deirdre_Fated_Saint,Iceberg,—,4
Deirdre_Fated_Saint,Circlet of Balance,—,5
Deirdre_Fated_Saint,Balance Circlet II,—,5
Genny_Endearing_Ally,Imbue,4,2
Genny_Endearing_Ally,Heavenly Light,5,3
Nina_Eye_Spy,New Moon,4,3
Nina_Eye_Spy,Moonbow,—,4
Silque_Adherent_of_Mila,Imbue,4,2
Silque_Adherent_of_Mila,Solid-Earth Balm,5,3
Silque_Adherent_of_Mila,Earthfire Balm,—,4
